Index,Well.API,Field,Operator,Spud.Year,Max_Gas,Lat_Len,Vert_Len,Fluid,Proppant,ShalePlay
2990,3.05E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2011,424551,2957,6268,66484,2358100,Fayetteville
2991,3.05E+12,B-43,"Seeco, Llc",2011,241054,3758,4797,106962,3086095,Fayetteville
2992,3.05E+12,B-43,"Seeco, Llc",2011,220934,4884,4783,138500,3865806,Fayetteville
2993,3.05E+12,B-43,"Seeco, Llc",2011,279668,5007,4745,158859,4228676,Fayetteville
2994,3.05E+12,B-43,"Seeco, Llc",2011,577215,3661,6790,109953,3120000,Fayetteville
2995,3.05E+12,B-43,"Seeco, Llc",2011,383280,2767,6700,82793,2344509,Fayetteville
2996,3.05E+12,B-43,"Seeco, Llc",2011,680101,4343,6690,126281,3523403,Fayetteville
2997,3.05E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2011,489867,5202,7678,131900,3879963,Fayetteville
2998,3.05E+12,B-43,"Seeco, Llc",2011,472712,4722,5322,142744,3900072,Fayetteville
2999,3.05E+12,B-43,"Seeco, Llc",2011,420121,4598,5568,140487,3894918,Fayetteville
3000,3.05E+12,B-43,"Seeco, Llc",2011,384426,4663,5476,140270,3906089,Fayetteville
3001,3.05E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2011,470624,4427,6348,116147,3924340,Fayetteville
3002,3.05E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2011,537913,4617,6313,128902,4415693,Fayetteville
3003,3.05E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2011,687519,4747,6613,127571,4409958,Fayetteville
3004,3.05E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2011,651420,5465,6235,139887,4820626,Fayetteville
3005,3.05E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2011,534759,5007,6243,126642,4376977,Fayetteville
3006,3.05E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2011,681955,5114,6316,139109,4798296,Fayetteville
3007,3.05E+12,B-43,"Seeco, Llc",2011,485728,5462,6322,157505,4268804,Fayetteville
3008,3.05E+12,B-43,"Seeco, Llc",2011,610141,5462,6488,156645,4289139,Fayetteville
3009,3.05E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2011,318386,4336,6997,108733,3360000,Fayetteville
3010,3.05E+12,B-43,"Xto Energy, Inc.",2011,172232,4537,5395,151948,3644680,Fayetteville
3011,3.05E+12,B-43,"Xto Energy, Inc.",2011,284634,4657,5295,154440,4049500,Fayetteville
3012,3.05E+12,B-43,"Xto Energy, Inc.",2011,293088,4669,5378,161135,4866670,Fayetteville
3013,3.05E+12,B-43,"Xto Energy, Inc.",2012,217110,4694,5408,165667,4307860,Fayetteville
3014,3.05E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2011,281741,2911,7772,81790,2229660,Fayetteville
3015,3.05E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2011,249789,4853,8197,105874,2707944,Fayetteville
3016,3.05E+12,B-43,"Xto Energy, Inc.",2011,378671,5152,5630,175769,4963320,Fayetteville
3017,3.05E+12,B-43,"Xto Energy, Inc.",2012,348141,4582,5530,158251,4675540,Fayetteville
3018,3.05E+12,B-43,"Xto Energy, Inc.",2012,426257,4577,5560,155449,4692980,Fayetteville
3019,3.05E+12,B-43,"Xto Energy, Inc.",2012,455713,4612,5600,156286,4695980,Fayetteville
3020,3.05E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2012,507712,4427,7003,108480,3618620,Fayetteville
3021,3.05E+12,B-43,"Seeco, Llc",2011,688092,6974,6452,208022,5536855,Fayetteville
3022,3.05E+12,B-43,"Seeco, Llc",2011,650627,6642,6628,196501,5459954,Fayetteville
3023,3.05E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2012,237802,3837,5739,101655,3944614,Fayetteville
3024,3.05E+12,B-43,"Seeco, Llc",2012,577645,3997,4603,110776,3130744,Fayetteville
3025,3.05E+12,B-43,"Seeco, Llc",2012,701153,4663,4535,143449,3907728,Fayetteville
3026,3.05E+12,B-43,"Seeco, Llc",2012,641979,4781,4559,141174,3958383,Fayetteville
3027,3.05E+12,B-43,"Seeco, Llc",2013,432490,3446,4724,74328,2746059,Fayetteville
3028,3.05E+12,B-43,"Seeco, Llc",2013,545225,5469,4667,110734,4695062,Fayetteville
3029,3.05E+12,B-43,"Seeco, Llc",2012,611246,7211,4727,195896,5945783,Fayetteville
3030,3.05E+12,B-43,"Seeco, Llc",2012,472290,6944,4730,183217,5952473,Fayetteville
3031,3.05E+12,B-43,"Seeco, Llc",2012,404701,3621,4744,106786,3130644,Fayetteville
3032,3.05E+12,B-43,"Seeco, Llc",2011,392899,3856,5525,104190,3082000,Fayetteville
3033,3.05E+12,B-43,"Seeco, Llc",2011,444787,3621,5488,6750,3081580,Fayetteville
3034,3.05E+12,B-43,"Seeco, Llc",2011,559205,3668,5567,105905,3107800,Fayetteville
3035,3.05E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2012,345157,5643,5998,150755,4994484,Fayetteville
3036,3.05E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2012,266178,6234,6123,172420,5926563,Fayetteville
3037,3.05E+12,B-43,"Xto Energy, Inc.",2011,197224,2492,8750,91897,2238920,Fayetteville
3038,3.05E+12,B-43,"Xto Energy, Inc.",2012,429353,4082,6330,137780,3944320,Fayetteville
3039,3.05E+12,B-43,"Xto Energy, Inc.",2012,402688,4222,5790,150713,3882040,Fayetteville
3040,3.05E+12,B-43,"Xto Energy, Inc.",2012,315086,4722,5495,164844,4599300,Fayetteville
3041,3.05E+12,B-43,"Xto Energy, Inc.",2012,432257,4722,5625,164276,4689910,Fayetteville
3042,3.05E+12,B-43,"Xto Energy, Inc.",2012,370406,4082,5260,137611,3871200,Fayetteville
3043,3.05E+12,B-43,"Xto Energy, Inc.",2012,366767,3932,5270,138826,3960420,Fayetteville
3044,3.05E+12,B-43,"Xto Energy, Inc.",2014,487287,4057,6185,162651,4035340,Fayetteville
3045,3.05E+12,B-43,"Xto Energy, Inc.",2014,425498,4072,5710,130703,3604560,Fayetteville
3046,3.05E+12,B-43,"Xto Energy, Inc.",2014,461672,5027,5690,200578,4862940,Fayetteville
3047,3.05E+12,B-43,"Xto Energy, Inc.",2014,380787,5462,6050,207754,5269700,Fayetteville
3048,3.05E+12,B-43,"Xto Energy, Inc.",2012,358372,4052,6920,140582,3707740,Fayetteville
3049,3.05E+12,B-43,"Seeco, Llc",2012,862773,5753,6207,137986,4722691,Fayetteville
3050,3.05E+12,B-43,"Seeco, Llc",2013,362509,5202,5762,118239,4287359,Fayetteville
3051,3.05E+12,B-43,"Seeco, Llc",2013,509873,6632,5476,150069,5401447,Fayetteville
3052,3.05E+12,B-43,"Seeco, Llc",2013,421510,6008,5092,156280,5085615,Fayetteville
3053,3.05E+12,B-43,"Seeco, Llc",2013,458508,5824,4561,145958,4694926,Fayetteville
3054,3.05E+12,B-43,"Seeco, Llc",2013,474142,5137,5063,131992,4307888,Fayetteville
3055,3.05E+12,B-43,"Seeco, Llc",2013,540119,5609,4661,144048,4696831,Fayetteville
3056,3.05E+12,B-43,"Seeco, Llc",2013,682720,8562,5448,16750,7083349,Fayetteville
3057,3.05E+12,B-43,"Seeco, Llc",2013,743758,5267,5293,136498,4309516,Fayetteville
3058,3.05E+12,B-43,"Seeco, Llc",2013,916618,5750,5400,147930,4692714,Fayetteville
3059,3.05E+12,B-43,"Seeco, Llc",2013,711272,4295,5627,112472,3522920,Fayetteville
3060,3.05E+12,B-43,"Seeco, Llc",2013,801256,5137,5227,135299,4310247,Fayetteville
3061,3.05E+12,B-43,"Seeco, Llc",2013,428062,4427,5788,115162,3913091,Fayetteville
3062,3.05E+12,B-43,"Seeco, Llc",2013,736907,4785,5354,134291,3902242,Fayetteville
3063,3.05E+12,B-43,"Seeco, Llc",2013,748156,4136,5955,112079,3512207,Fayetteville
3064,3.05E+12,B-43,"Seeco, Llc",2013,662786,5854,6555,162773,5096309,Fayetteville
3065,3.05E+12,B-43,"Seeco, Llc",2013,930925,6008,5763,159975,5071368,Fayetteville
3066,3.05E+12,B-43,"Seeco, Llc",2013,345039,4176,6086,104458,3411415,Fayetteville
3067,3.05E+12,B-43,"Seeco, Llc",2013,359549,4189,6174,107165,3462480,Fayetteville
3068,3.05E+12,B-43,"Seeco, Llc",2013,383638,4719,6293,119137,3832188,Fayetteville
3069,3.05E+12,B-43,"Seeco, Llc",2014,323160,4083,5351,92277,3639655,Fayetteville
3070,3.05E+12,B-43,"Seeco, Llc",2014,267875,4030,5879,92164,3641265,Fayetteville
3071,3.05E+12,B-43,"Seeco, Llc",2014,338223,5004,5454,112366,4448080,Fayetteville
3072,3.05E+12,B-43,"Seeco, Llc",2014,216024,5205,5944,110939,4298493,Fayetteville
3073,3.05E+12,B-43,"Seeco, Llc",2014,341587,7697,5895,159794,6627195,Fayetteville
3074,3.05E+12,B-43,"Seeco, Llc",2014,417629,7690,6156,160105,6114423,Fayetteville
3075,3.05E+12,B-43,"Seeco, Llc",2014,457055,8486,5844,174795,6489497,Fayetteville
3076,3.05E+12,B-43,"Seeco, Llc",2014,533022,5540,5249,120340,4667688,Fayetteville
3077,3.05E+12,B-43,"Seeco, Llc",2014,562772,6085,5478,129834,5050219,Fayetteville
3078,3.05E+12,B-43,"Seeco, Llc",2014,393069,4507,5293,90696,3499849,Fayetteville
3079,3.05E+12,B-43,"Seeco, Llc",2014,405220,4427,5524,106523,4036868,Fayetteville
3080,3.05E+12,B-43,"Seeco, Llc",2013,664305,6559,6447,148322,5463787,Fayetteville
3081,3.05E+12,B-43,"Seeco, Llc",2014,683323,6761,5658,162190,5848075,Fayetteville
3082,3.05E+12,B-43,"Seeco, Llc",2014,338460,4136,6277,89745,3675318,Fayetteville
3083,3.05E+12,B-43,"Seeco, Llc",2014,681739,7029,6672,151116,6127630,Fayetteville
3084,3.05E+12,B-43,"Seeco, Llc",2014,761016,7290,6076,149957,5857130,Fayetteville
3085,3.05E+12,B-43,"Seeco, Llc",2014,449004,5462,6774,110116,4294073,Fayetteville
3086,3.05E+12,B-43,"Seeco, Llc",2014,362226,4722,6385,98257,3899141,Fayetteville
3087,3.05E+12,B-43,"Seeco, Llc",2014,438735,5462,5820,114651,4134706,Fayetteville
3088,3.05E+12,B-43,"Seeco, Llc",2014,676294,7507,4929,163934,6826576,Fayetteville
3089,3.05E+12,B-43,"Seeco, Llc",2014,551568,5469,5376,124804,5201291,Fayetteville
3090,3.05E+12,B-43,"Seeco, Llc",2014,579956,5723,4893,122765,5187436,Fayetteville
3091,3.05E+12,B-43,"Seeco, Llc",2014,642296,6393,5529,119240,6056075,Fayetteville
3092,3.05E+12,B-43,"Seeco, Llc",2014,671148,6559,5601,119272,6047885,Fayetteville
3093,3.05E+12,B-43,"Seeco, Llc",2014,553078,7033,4896,128168,6485619,Fayetteville
3094,3.05E+12,B-43,"Seeco, Llc",2015,900677,8528,5436,165396,10291986,Fayetteville
3095,3.05E+12,B-43,"Seeco, Llc",2015,818475,8026,5777,144765,9120277,Fayetteville
3096,3.05E+12,B-43,"Seeco, Llc",2015,768532,6362,7741,108613,7317931,Fayetteville
3097,3.05E+12,B-43,"Seeco, Llc",2014,348656,6470,4907,111234,5175531,Fayetteville
3098,3.05E+12,B-43,"Seeco, Llc",2014,185319,5007,5251,93432,4333478,Fayetteville
3099,3.05E+12,B-43,"Seeco, Llc",2014,470588,6085,5442,110656,5208655,Fayetteville
3100,3.05E+12,B-43,"Seeco, Llc",2014,394782,4295,4764,72922,3484225,Fayetteville
3101,3.05E+12,B-43,"Seeco, Llc",2014,621626,7300,5890,128936,6100832,Fayetteville
3102,3.05E+12,B-43,"Seeco, Llc",2014,432913,4545,7050,100220,3884087,Fayetteville
3103,3.05E+12,B-43,"Seeco, Llc",2014,267090,3950,6364,80355,3113885,Fayetteville
3104,3.05E+12,B-43,"Seeco, Llc",2014,275516,4083,6215,90013,3498545,Fayetteville
3105,3.05E+12,B-43,"Seeco, Llc",2014,349600,4027,6780,89111,3495577,Fayetteville
3106,3.05E+12,B-43,"Seeco, Llc",2014,409720,5824,5730,118562,4683718,Fayetteville
3107,3.05E+12,B-43,"Seeco, Llc",2014,447050,4722,6214,100489,3898048,Fayetteville
3108,3.05E+12,B-43,"Seeco, Llc",2014,439672,4663,6021,101400,3876023,Fayetteville
3109,3.05E+12,B-43,"Seeco, Llc",2014,510824,5323,5748,111635,4292937,Fayetteville
3110,3.05E+12,B-43,"Seeco, Llc",2014,336926,5824,6642,111951,5891613,Fayetteville
3111,3.05E+12,B-43,"Seeco, Llc",2014,592728,6513,5948,130862,6855204,Fayetteville
3112,3.05E+12,B-43,"Seeco, Llc",2014,463541,4039,6190,74113,3889661,Fayetteville
3113,3.05E+12,B-43,"Seeco, Llc",2014,234748,3660,6391,71197,4401641,Fayetteville
3114,3.05E+12,B-43,"Seeco, Llc",2014,351063,4781,6079,90024,5408414,Fayetteville
3115,3.05E+12,B-43,"Seeco, Llc",2014,319272,8585,5850,172351,7012455,Fayetteville
3116,3.05E+12,B-43,"Seeco, Llc",2014,510475,7403,5470,164446,6242193,Fayetteville
3117,3.05E+12,B-43,"Seeco, Llc",2014,594677,7884,5970,149475,7828907,Fayetteville
3118,3.05E+12,B-43,"Seeco, Llc",2014,582084,6547,6416,120815,6359993,Fayetteville
3119,3.05E+12,B-43,"Seeco, Llc",2014,906851,7300,5949,136304,7252868,Fayetteville
3120,3.05E+12,B-43,"Seeco, Llc",2014,577538,8734,6028,282855,10485497,Fayetteville
3121,3.05E+12,B-43,"Seeco, Llc",2014,494314,7657,6280,251823,9528027,Fayetteville
3122,3.05E+12,B-43,"Seeco, Llc",2014,468881,5931,5417,131445,5872728,Fayetteville
3123,3.05E+12,B-43,"Seeco, Llc",2014,636054,7122,5448,152554,6774035,Fayetteville
3124,3.05E+12,B-43,"Seeco, Llc",2014,599990,6239,5968,16500,7828739,Fayetteville
3125,3.05E+12,B-43,"Seeco, Llc",2014,773109,6162,5807,126389,7835584,Fayetteville
3126,3.05E+12,B-43,"Seeco, Llc",2014,685250,6227,5839,134337,8361142,Fayetteville
3127,3.05E+12,B-43,"Seeco, Llc",2014,716792,7602,5394,155385,9625453,Fayetteville
3128,3.05E+12,B-43,"Seeco, Llc",2014,817437,7317,6417,159934,9439791,Fayetteville
3129,3.05E+12,B-43,"Seeco, Llc",2014,517891,6944,5425,144723,6719958,Fayetteville
3130,3.05E+12,B-43,"Seeco, Llc",2014,76460,3950,5930,74090,4404134,Fayetteville
3131,3.05E+12,B-43,"Seeco, Llc",2014,133437,3856,5881,76445,4838969,Fayetteville
3132,3.05E+12,B-43,"Seeco, Llc",2014,128229,3846,5776,78937,4839924,Fayetteville
3133,3.05E+12,B-43,"Seeco, Llc",2014,164083,3752,5870,76891,4670162,Fayetteville
3134,3.05E+12,B-43,"Seeco, Llc",2014,489138,5007,5351,119328,6670689,Fayetteville
3135,3.05E+12,B-43,"Seeco, Llc",2014,377759,4663,5651,105403,6112913,Fayetteville
3136,3.05E+12,B-43,"Seeco, Llc",2014,460597,5611,5374,128230,7334749,Fayetteville
3137,3.05E+12,B-43,"Seeco, Llc",2014,470142,3118,6423,55596,3799332,Fayetteville
3138,3.05E+12,B-43,"Seeco, Llc",2014,865677,5700,6732,96772,5854672,Fayetteville
3139,3.05E+12,B-43,"Seeco, Llc",2014,512070,2995,6762,57600,3577593,Fayetteville
3140,3.05E+12,B-43,"Seeco, Llc",2014,616460,3480,7177,77993,4765361,Fayetteville
3141,3.05E+12,B-43,"Seeco, Llc",2014,635482,4781,6723,90432,5687526,Fayetteville
3142,3.05E+12,B-43,"Seeco, Llc",2014,566584,7057,5285,11250,6856411,Fayetteville
3143,3.05E+12,B-43,"Seeco, Llc",2014,444595,6074,5351,121691,6364383,Fayetteville
3144,3.05E+12,B-43,"Seeco, Llc",2014,225501,3997,5345,74919,3917492,Fayetteville
3145,3.05E+12,B-43,"Seeco, Llc",2014,88367,4560,5280,83566,4403000,Fayetteville
3146,3.05E+12,B-43,"Seeco, Llc",2014,645184,6848,4800,127251,6433053,Fayetteville
3147,3.05E+12,B-43,"Seeco, Llc",2014,914608,8172,6087,154138,7943105,Fayetteville
3148,3.05E+12,B-43,"Seeco, Llc",2014,910329,7982,5503,154679,7936506,Fayetteville
3149,3.05E+12,B-43,"Seeco, Llc",2014,734976,7887,4843,150438,7910164,Fayetteville
3150,3.05E+12,B-43,"Seeco, Llc",2014,678486,6642,5715,131277,6933908,Fayetteville
3151,3.05E+12,B-43,"Seeco, Llc",2014,386638,6162,6497,71612,4914866,Fayetteville
3152,3.05E+12,B-43,"Seeco, Llc",2014,317543,4542,6757,50533,3957705,Fayetteville
3153,3.05E+12,B-43,"Seeco, Llc",2014,345656,4345,6704,53467,3688086,Fayetteville
3154,3.05E+12,B-43,"Seeco, Llc",2014,288875,4348,6355,52076,3379770,Fayetteville
3155,3.05E+12,B-43,"Seeco, Llc",2014,198659,3733,4713,62687,3362363,Fayetteville
3156,3.05E+12,B-43,"Seeco, Llc",2014,358597,4722,6128,99689,3867823,Fayetteville
3157,3.05E+12,B-43,"Seeco, Llc",2014,480431,4942,6805,108371,4329792,Fayetteville
3158,3.05E+12,B-43,"Seeco, Llc",2014,151285,4185,5261,64697,3409673,Fayetteville
3159,3.05E+12,B-43,"Seeco, Llc",2014,444915,6095,5943,130275,6976026,Fayetteville
3160,3.05E+12,B-43,"Seeco, Llc",2014,481579,5611,5995,117925,6984900,Fayetteville
3161,3.05E+12,B-43,"Seeco, Llc",2014,456638,5611,6170,130981,6995839,Fayetteville
3162,3.05E+12,B-43,"Seeco, Llc",2014,562291,5674,6726,129190,6993304,Fayetteville
3163,3.05E+12,B-43,"Seeco, Llc",2014,510185,6701,5975,136529,7524797,Fayetteville
3164,3.05E+12,B-43,"Seeco, Llc",2014,291469,4087,6626,90500,4390849,Fayetteville
3165,3.05E+12,B-43,"Seeco, Llc",2014,274601,3762,6392,78030,3071390,Fayetteville
3166,3.05E+12,B-43,"Seeco, Llc",2014,224454,3762,5639,77545,3074333,Fayetteville
3167,3.05E+12,B-43,"Seeco, Llc",2014,205842,3279,5826,6602,2686480,Fayetteville
3168,3.05E+12,B-43,"Seeco, Llc",2014,225289,3950,5595,77874,3081886,Fayetteville
3169,3.05E+12,B-43,"Seeco, Llc",2015,383525,8027,5462,139120,8323407,Fayetteville
3170,3.05E+12,B-43,"Seeco, Llc",2015,316454,6891,5331,101101,5530665,Fayetteville
3171,3.05E+12,B-43,"Seeco, Llc",2015,226926,6224,6246,88874,4755238,Fayetteville
3172,3.05E+12,B-43,"Seeco, Llc",2015,222354,5043,5367,52989,3887629,Fayetteville
3173,3.05E+12,B-43,"Seeco, Llc",2015,199372,4486,4656,48379,3576061,Fayetteville
3174,3.05E+12,B-43,"Seeco, Llc",2015,115850,3712,5264,41068,3252742,Fayetteville
3175,3.05E+12,B-43,"Seeco, Llc",2015,309830,6078,4804,73319,5278587,Fayetteville
3176,3.05E+12,B-43,"Seeco, Llc",2015,281207,3802,6429,76952,3293202,Fayetteville
3177,3.05E+12,B-43,"Seeco, Llc",2015,748446,10202,6023,399122,20709691,Fayetteville
3178,3.06E+12,B-43,"Arrington Oil & Gas Operating, Llc",2008,178199,3792,2120,63467,2840680,Fayetteville
3179,3.06E+12,B-43,"Xto Energy, Inc.",2008,333108,4110,3186,82114,1971960,Fayetteville
3180,3.06E+12,B-43,"Xto Energy, Inc.",2008,165952,4145,2752,82671,1475470,Fayetteville
3181,3.06E+12,B-43,"Arrington Oil & Gas Operating, Llc",2008,161530,3752,2564,55520,2840680,Fayetteville
3182,3.06E+12,B-43,"Xto Energy, Inc.",2008,225708,4287,2419,89307,2222160,Fayetteville
3183,3.06E+12,B-43,"Xto Energy, Inc.",2008,216517,4309,2293,88531,2165000,Fayetteville
3184,3.06E+12,B-43,"Xto Energy, Inc.",2008,94395,3410,2792,67630,1724600,Fayetteville
3185,3.06E+12,B-43,"Xto Energy, Inc.",2009,291759,4127,2135,122221,4184960,Fayetteville
3186,3.06E+12,B-43,"Xto Energy, Inc.",2009,246630,3979,1956,113147,3753060,Fayetteville
3187,3.06E+12,B-43,"Xto Energy, Inc.",2008,512931,4282,2479,107005,3321837,Fayetteville
3188,3.06E+12,B-43,"Xto Energy, Inc.",2008,264413,4260,3266,81565,1982770,Fayetteville
3189,3.06E+12,B-43,"Xto Energy, Inc.",2008,172045,4346,3282,89538,2259395,Fayetteville
3190,3.06E+12,B-43,"Xto Energy, Inc.",2008,184442,4174,2605,90116,2275300,Fayetteville
3191,3.06E+12,B-43,"Xto Energy, Inc.",2009,263238,4270,2133,90020,3053220,Fayetteville
3192,3.06E+12,B-43,"Xto Energy, Inc.",2009,286019,4236,2786,113200,4188050,Fayetteville
3193,3.06E+12,B-43,"Xto Energy, Inc.",2009,245427,4211,1705,124201,4230400,Fayetteville
3194,3.06E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2009,230160,4059,1835,111280,4397776,Fayetteville
3195,3.06E+12,B-43,"Xto Energy, Inc.",2009,499424,4272,2550,133335,4942580,Fayetteville
3196,3.06E+12,B-43,"Xto Energy, Inc.",2009,79232,4162,1945,123376,4552020,Fayetteville
3197,3.06E+12,B-43,"Xto Energy, Inc.",2010,174312,4242,2570,114106,4232480,Fayetteville
3198,3.06E+12,B-43,"Arrington Oil & Gas Operating, Llc",2010,477787,3522,2635,55659,3619781,Fayetteville
3199,3.06E+12,B-43,"Xto Energy, Inc.",2010,277205,4222,2570,157732,4795680,Fayetteville
3200,3.06E+12,B-43,"Arrington Oil & Gas Operating, Llc",2010,483346,4162,1990,80850,4046340,Fayetteville
3201,3.06E+12,B-43,"Xto Energy, Inc.",2010,502659,4722,2800,171740,5203620,Fayetteville
3202,3.06E+12,B-43,"Xto Energy, Inc.",2010,258358,4590,2040,174751,5490948,Fayetteville
3203,3.06E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2010,147068,3471,2625,96528,4012379,Fayetteville
3204,3.06E+12,B-43,"Xto Energy, Inc.",2010,196599,3802,2390,142354,4405780,Fayetteville
3205,3.06E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2010,177844,2606,2781,2219092,3216640,Fayetteville
3206,3.06E+12,B-43,"Xto Energy, Inc.",2010,488124,4752,3370,170998,5230500,Fayetteville
3207,3.06E+12,B-43,"Xto Energy, Inc.",2010,289923,3809,2298,141775,4402760,Fayetteville
3208,3.06E+12,B-43,"Xto Energy, Inc.",2010,392432,4110,2342,160265,4812760,Fayetteville
3209,3.06E+12,B-43,"Xto Energy, Inc.",2010,891059,4987,2935,148444,4182020,Fayetteville
3210,3.06E+12,B-43,"Xto Energy, Inc.",2010,189515,3982,1940,144386,4347800,Fayetteville
3211,3.06E+12,B-43,"Xto Energy, Inc.",2010,816090,5447,2770,165042,4775880,Fayetteville
3212,3.06E+12,B-43,"Xto Energy, Inc.",2010,220584,4522,2860,142585,4161780,Fayetteville
3213,3.06E+12,B-43,"Xto Energy, Inc.",2010,232057,4567,3015,142194,4157400,Fayetteville
3214,3.06E+12,B-43,"Xto Energy, Inc.",2010,185568,4567,3545,142753,4161580,Fayetteville
3215,3.06E+12,B-43,"Xto Energy, Inc.",2010,185877,4897,2650,147151,4171525,Fayetteville
3216,3.06E+12,B-43,"Xto Energy, Inc.",2010,500282,4877,2670,152930,4480820,Fayetteville
3217,3.06E+12,B-43,"Xto Energy, Inc.",2010,326529,4227,2655,131378,3836980,Fayetteville
3218,3.06E+12,B-43,"Xto Energy, Inc.",2010,414237,4173,2764,157667,4135020,Fayetteville
3219,3.06E+12,B-43,"Xto Energy, Inc.",2011,329293,4112,1955,133631,3850960,Fayetteville
3220,3.06E+12,B-43,"Xto Energy, Inc.",2011,133747,3347,1575,98599,2872746,Fayetteville
3221,3.06E+12,B-43,"Xto Energy, Inc.",2010,398530,4132,2750,144735,3822730,Fayetteville
3222,3.06E+12,B-43,"Xto Energy, Inc.",2011,310341,4277,2860,121239,3515760,Fayetteville
3223,3.06E+12,B-43,"Xto Energy, Inc.",2011,251154,4287,2680,133817,3848160,Fayetteville
3224,3.06E+12,B-43,"Xto Energy, Inc.",2011,307593,5382,2785,165918,4811880,Fayetteville
3225,3.06E+12,B-43,"Xto Energy, Inc.",2011,122459,3987,2050,121772,3507260,Fayetteville
3226,3.06E+12,B-43,"Xto Energy, Inc.",2011,197196,4077,2615,122696,3511605,Fayetteville
3227,3.06E+12,B-43,"Xto Energy, Inc.",2011,165789,4081,2576,121160,3524400,Fayetteville
3228,3.06E+12,B-43,"Xto Energy, Inc.",2011,211466,4591,2870,132252,3879500,Fayetteville
3229,3.06E+12,B-43,"Xto Energy, Inc.",2011,232354,4777,3430,156840,4427320,Fayetteville
3230,3.06E+12,B-43,"Xto Energy, Inc.",2011,348277,4757,3830,142933,4126940,Fayetteville
3231,3.06E+12,B-43,"Xto Energy, Inc.",2011,634515,4082,2675,122302,3529060,Fayetteville
3232,3.06E+12,B-43,"Xto Energy, Inc.",2011,321390,4962,2585,110131,3081780,Fayetteville
3233,3.06E+12,B-43,"Xto Energy, Inc.",2012,419674,6617,3040,204094,5736960,Fayetteville
3234,3.07E+12,B-43,"Xto Energy, Inc.",2008,106974,3249,2089,69415,1210974,Fayetteville
3235,3.07E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2009,78460,4070,3112,86224,3900120,Fayetteville
3236,3.07E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2008,155840,4101,2644,78542,3412280,Fayetteville
3237,3.07E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2008,192625,4137,2570,84099,3971180,Fayetteville
3238,3.07E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2008,68355,3758,2565,80023,3413148,Fayetteville
3239,3.07E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2009,75177,4162,2845,84300,3983400,Fayetteville
3240,3.07E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2008,301390,3958,2803,98368,3809917,Fayetteville
3241,3.07E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2008,200453,4155,3150,92723,3944500,Fayetteville
3242,3.07E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2009,73462,3582,3120,78239,3751440,Fayetteville
3243,3.07E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2009,211641,3002,3500,73191,3145086,Fayetteville
3244,3.07E+12,B-43,"Xto Energy, Inc.",2009,391999,4062,2320,115014,4118880,Fayetteville
3245,3.07E+12,B-43,"Xto Energy, Inc.",2009,133268,4130,2368,115252,4108001,Fayetteville
3246,3.07E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2009,414147,2414,1743,49752,2458980,Fayetteville
3247,3.07E+12,B-43,"Xto Energy, Inc.",2009,171389,4173,2054,112618,4163240,Fayetteville
3248,3.07E+12,B-43,"Xto Energy, Inc.",2009,321680,4232,2470,114898,4192923,Fayetteville
3249,3.07E+12,B-43,"Xto Energy, Inc.",2009,118779,4102,2100,103727,3831481,Fayetteville
3250,3.07E+12,B-43,"Xto Energy, Inc.",2009,473419,4182,2305,142073,4980451,Fayetteville
3251,3.07E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2009,55179,4177,2700,116711,3658600,Fayetteville
3252,3.07E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2009,307841,3602,3600,93938,4001460,Fayetteville
3253,3.12E+12,B-43,"Seeco, Llc",2008,291147,3826,4332,85460,3212575,Fayetteville
